Timestamp,SpotPrice
2019-12-22,2.160000
2019-12-23,2.160000
2019-12-24,2.160000
2019-12-24,2.160000
2019-12-25,2.160000
2019-12-26,2.160000
2019-12-27,2.160000
2019-12-27,2.160000
2019-12-28,2.160000
2019-12-29,2.160000
2019-12-30,2.160000
2019-12-30,2.160000
2019-12-31,2.160000
2020-01-01,2.160000
2020-01-02,2.160000
2020-01-03,2.160000
2020-01-04,2.160000
2020-01-04,2.160000
2020-01-05,2.160000
2020-01-06,2.160000
2020-01-07,2.160000
2020-01-08,2.160000
2020-01-09,2.160000
2020-01-10,2.160000
2020-01-11,2.160000
2020-01-12,2.160000
2020-01-13,2.160000
2020-01-14,2.160000
2020-01-15,2.160000
2020-01-16,2.160000
2020-01-17,2.160000
2020-01-18,2.160000
2020-01-18,2.160000
2020-01-19,2.160000
2020-01-19,2.160000
2020-01-20,2.160000
2020-01-21,2.160000
2020-01-22,2.160000
2020-01-23,2.160000
2020-01-24,2.160000
2020-01-25,2.160000
2020-01-26,2.294400
2020-01-26,2.231800
2020-01-27,2.256800
2020-01-27,2.162900
2020-01-27,2.244200
2020-01-28,2.338300
2020-01-28,2.332900
2020-01-28,2.345600
2020-01-28,2.426200
2020-01-29,2.519900
2020-01-29,2.566200
2020-01-29,2.668800
2020-01-30,2.784500
2020-01-30,2.662000
2020-01-30,2.586900
2020-01-30,2.516300
2020-01-31,2.328200
2020-01-31,2.431700
2020-01-31,2.395800
2020-01-31,2.267800
2020-02-01,2.204700
2020-02-01,2.160000
2020-02-02,2.160000
2020-02-02,2.193400
2020-02-02,2.212500
2020-02-03,2.187000
2020-02-03,2.160000
2020-02-04,2.214000
2020-02-04,2.160000
2020-02-04,2.221300
2020-02-05,2.230000
2020-02-05,2.235100
2020-02-05,2.238700
2020-02-06,2.236400
2020-02-06,2.163700
2020-02-06,2.160000
2020-02-07,2.160000
2020-02-08,2.160000
2020-02-09,2.160000
2020-02-10,2.160000
2020-02-11,2.160000
2020-02-12,2.171600
2020-02-12,2.190800
2020-02-12,2.198500
2020-02-12,2.209000
2020-02-13,2.169900
2020-02-13,2.205700
2020-02-13,2.160000
2020-02-14,2.160000
2020-02-15,2.160000
2020-02-16,2.179500
2020-02-16,2.160000
2020-02-17,2.160000
2020-02-17,2.169500
2020-02-17,2.179600
2020-02-18,2.175300
2020-02-18,2.174300
2020-02-18,2.179000
2020-02-18,2.200600
2020-02-18,2.175300
2020-02-19,2.211100
2020-02-19,2.226500
2020-02-19,2.229800
2020-02-19,2.235400
2020-02-20,2.207000
2020-02-20,2.257700
2020-02-20,2.229700
2020-02-20,2.207000
2020-02-20,2.196700
2020-02-20,2.196700
2020-02-21,2.200800
2020-02-21,2.192600
2020-02-21,2.188200
2020-02-21,2.211200
2020-02-22,2.176300
2020-02-22,2.180800
2020-02-22,2.185300
2020-02-23,2.168400
2020-02-23,2.169800
2020-02-23,2.167300
2020-02-23,2.169700
2020-02-23,2.170200
2020-02-24,2.166600
2020-02-24,2.163300
2020-02-24,2.160000
2020-02-25,2.160000
2020-02-26,2.160000
2020-02-26,2.160000
2020-02-27,2.160000
2020-02-27,2.160000
2020-02-28,2.160000
2020-02-29,2.160000
2020-02-29,2.160000
2020-03-01,2.160000
2020-03-02,2.160000
2020-03-03,2.160000
2020-03-04,2.161300
2020-03-04,2.165500
2020-03-04,2.171600
2020-03-04,2.160000
2020-03-05,2.196000
2020-03-05,2.184900
2020-03-05,2.184900
2020-03-06,2.186900
2020-03-06,2.184900
2020-03-06,2.188800
2020-03-07,2.185200
2020-03-07,2.182600
2020-03-07,2.184400
2020-03-07,2.187800
2020-03-08,2.179700
2020-03-08,2.183000
2020-03-08,2.177900
2020-03-08,2.173600
2020-03-09,2.172000
2020-03-09,2.173700
2020-03-09,2.175700
2020-03-09,2.169800
2020-03-10,2.163100
2020-03-10,2.166600
2020-03-10,2.160000
2020-03-10,2.160000
2020-03-11,2.160000
2020-03-12,2.160000
2020-03-12,2.160000
2020-03-13,2.160000
2020-03-14,2.160000
2020-03-15,2.160000
2020-03-16,2.160000
2020-03-17,2.160000
2020-03-17,2.160000
2020-03-18,2.160000
2020-03-19,2.160000
2020-03-20,2.160000
2020-03-21,2.160000
2020-03-22,2.160000
